partial,f,sigma,r2
1,277.24,0.417033,0.913927
3,833.066,0.311907,0.747437
4,1111.65,0.514097,0.813342
5,1391.58,0.299173,0.655204
6,1674.21,0.500748,0.89439
7,1958.18,0.530581,0.912233
8,2246.18,0.51901,0.780932
