partial,f,sigma,r2
1,659.454,0.313049,0.581361
2,1322.95,0.612579,0.814499
3,1991.82,0.749022,0.842035
4,2668.77,1.12145,0.971214
5,3359.18,2.48318,0.93561
6,4040.17,2.94604,0.981058
7,4754.8,3.46918,0.991493
8,5461.36,6.45322,0.89224
