partial,f,sigma,r2
1,348.569,0.395908,0.918218
3,1049.74,0.285329,0.719746
4,1402.35,0.590133,0.933562
5,1757.65,0.509926,0.863864
6,2114.29,0.583762,0.8877
7,2476.32,0.644138,0.920328
8,2841.04,0.901271,0.919895
9,3212.48,1.00397,0.944283
10,3586.62,1.79483,0.861133
11,3967.49,1.66449,0.966613
12,4356.44,2.19365,0.925519
13,4749.42,4.53462,0.947048
