partial,f,sigma,r2
1,156.116,0.388578,0.858841
2,310.886,0.245083,0.578027
4,621.771,0.194287,0.642575
5,777.887,0.250136,0.81061
6,935.349,0.307786,0.687208
7,1091.46,0.331284,0.803852
8,1248.93,0.285733,0.712285
9,1406.39,0.366364,0.905366
10,1565.19,0.321785,0.761677
11,1725.35,0.52947,0.997248
12,1888.19,0.556488,0.893965
28,4770.95,2.4462,0.917087
29,4956.67,2.10937,0.889622
