partial,f,sigma,r2
1,164.191,0.321368,0.83929
2,329.727,0.25159,0.84131
3,493.918,0.231578,0.786461
4,659.454,0.367097,0.779653
5,824.991,0.257475,0.764499
6,990.527,0.310993,0.907278
8,1324.29,0.422528,0.882091
9,1491.17,0.387083,0.906145
10,1659.4,0.385982,0.863695
11,1828.98,0.396377,0.892625
12,2001.24,0.383789,0.907289
30,5488.28,2.30027,0.882612
31,5688.8,2.69049,0.87702
38,7298.41,3.21485,0.704081
