partial,f,sigma,r2
1,329.727,0.434523,0.892008
2,659.454,0.363843,0.662232
3,990.527,0.278717,0.500527
4,1322.95,0.367506,0.669074
5,1658.06,0.44257,0.842269
6,1994.51,0.594323,0.903511
7,2335.01,0.639609,0.951541
8,2678.19,0.891184,0.962235
9,3026.76,1.03421,0.923782
10,3380.71,1.53004,0.826227
