partial,f,sigma,r2
1,440.085,0.396818,0.802691
2,881.516,0.510976,0.8477
3,1324.29,0.458144,0.764525
4,1771.11,0.512654,0.925168
5,2220.61,0.684572,0.955044
7,3155.96,0.427937,0.35774
