partial,f,sigma,r2
1,232.828,0.305156,0.760257
2,465.656,0.272416,0.84227
3,699.829,0.434894,0.842566
4,934.003,0.347846,0.824738
5,1169.52,0.351536,0.726945
6,1405.04,0.399995,0.880816
7,1643.25,0.468229,0.93568
20,5196.23,3.22359,0.879718
