partial,f,sigma,r2
1,415.86,0.363742,0.88583
2,831.72,0.347924,0.632384
3,1248.93,0.265365,0.563054
4,1670.17,0.54813,0.883656
5,2095.45,0.614975,0.908664
6,2523.42,0.815122,0.94808
7,2958.12,1.00495,0.952753
8,3399.55,1.53216,0.917192
