partial,f,sigma,r2
1,465.656,0.327677,0.810437
2,934.003,0.336267,0.571107
3,1403.7,0.394773,0.692795
4,1877.43,0.465212,0.809221
5,2355.19,0.781386,0.969446
6,2843.73,1.14288,0.950133
7,3353.8,0.422545,0.336043
