partial,f,sigma,r2
1,586.78,0.500519,0.648198
2,1177.6,0.621384,0.816706
3,1771.11,0.860203,0.955905
4,2372.69,1.20896,0.955407
5,2983.69,1.60652,0.996552
6,3604.12,2.31054,0.974345
7,4239.35,3.3132,0.946286
8,4888.04,4.9913,0.909804
9,5552.88,8.51428,0.982454
