partial,f,sigma,r2
1,554.48,0.415285,0.659346
2,1110.31,0.486667,0.721568
3,1671.51,0.817437,0.873785
4,2238.11,0.891684,0.930771
5,2811.43,1.41967,0.932399
6,3396.86,2.1882,0.970967
7,3993.06,2.76768,0.958428
8,4602.72,4.3122,0.901578
9,5228.53,7.51715,0.920046
10,5869.14,8.28427,0.904258
11,6528.6,11.8983,0.947853
