partial,f,sigma,r2
1,146.695,0.289856,0.904173
5,734.821,0.20193,0.617462
6,882.861,0.356624,0.88824
7,1030.9,0.350955,0.841689
8,1178.94,0.354535,0.712312
9,1328.33,0.364217,0.872647
10,1479.06,0.391134,0.844236
11,1627.1,0.360866,0.854113
12,1781.87,0.416564,0.857458
22,3406.28,0.621482,0.513205
28,4504.48,2.43485,0.802076
29,4678.09,2.07294,0.909827
38,6511.1,4.54989,0.920784
