partial,f,sigma,r2
1,261.09,0.32902,0.560418
2,523.526,0.320263,0.774033
3,784.616,0.288049,0.537455
4,1048.4,0.345335,0.724561
5,1313.53,0.446265,0.801526
6,1578.65,0.46835,0.916086
7,1846.47,0.565275,0.891944
