partial,f,sigma,count,meanR2,meanFittedFrameCount
1,881.516,0.729756,5,0.825916,506.8
2,1768.41,1.04076,5,0.947796,500.6
3,2670.12,1.82176,5,0.968847,383
4,3590.66,3.67472,5,0.978983,240.2
5,4619.41,5.13506,5,0.945881,180
6,4783.51,6.74013,3,0.939729,155.333
7,5504.42,7.1001,4,0.956952,144.75
8,6505.72,7.45809,3,0.980623,134
9,7572.96,10.3121,3,0.852519,107.333
10,8671.15,9.87373,2,0.801675,126
