partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1985.36,2.28949,5,0.992599,336.6
2,4028.05,4.34432,5,0.993866,210.4
3,5313.32,12.5931,5,0.920533,85.8
4,8449.09,7.14988,2,0.83858,116
