partial,f,sigma,count,meanR2,meanFittedFrameCount
1,698.483,0.605546,2,0.575776,508.5
2,1401.54,0.757438,5,0.784979,505.2
3,2109.98,1.04441,5,0.883965,503.8
4,2830.27,1.83149,5,0.981278,385.6
5,3561.39,2.92368,4,0.933277,292
6,4317.41,3.92727,3,0.967982,200.333
7,5091.26,5.14639,2,0.935532,136.5
8,5091.26,5.33295,1,0.897551,127
9,5886.64,8.50948,3,0.952175,109.667
10,6710.28,8.38929,3,0.84736,134.667
11,7543.35,9.87507,2,0.846933,109
