partial,f,sigma,r2
1,261.09,0.390223,0.804173
2,523.526,0.414429,0.899279
3,784.616,0.30173,0.591483
4,1048.4,0.354813,0.686874
5,1313.53,0.470979,0.841886
6,1578.65,0.507208,0.924413
7,1846.47,0.591566,0.887578
22,6550.13,6.50996,0.930395
23,6889.28,5.28403,0.897852
