partial,f,sigma,r2
1,659.454,0.379399,0.704794
2,1322.95,0.668364,0.846805
3,1991.82,0.785337,0.872953
4,2668.77,1.16521,0.976065
5,3359.18,2.59755,0.952289
6,4040.17,3.00258,0.977905
7,4754.8,3.36905,0.984459
8,5461.36,6.66862,0.893055
