partial,f,sigma,r2
1,554.48,0.499692,0.784236
2,1110.31,0.527177,0.744898
3,1671.51,0.851565,0.875158
4,2238.11,0.909617,0.937257
5,2811.43,1.48492,0.936603
6,3396.86,2.24451,0.973286
7,3993.06,2.88947,0.964067
8,4602.72,4.13716,0.936261
9,5228.53,5.67199,0.911352
10,5869.14,7.65045,0.931567
11,6528.6,9.36257,0.918023
13,7891.92,14.0402,0.983955
14,8630.78,17.8444,0.965534
