partial,f,sigma,r2
1,415.86,0.406241,0.885438
2,831.72,0.335029,0.562879
3,1248.93,0.293935,0.593839
4,1670.17,0.584273,0.886553
5,2095.45,0.639601,0.878877
6,2523.42,0.842795,0.943969
7,2958.12,1.05402,0.943709
8,3399.55,1.54966,0.941867
