partial,f,sigma,r2
1,165.536,0.281571,0.850687
2,329.727,0.392566,0.875166
3,493.918,0.301179,0.820585
4,659.454,0.379352,0.724609
5,824.991,0.266049,0.744079
6,990.527,0.327485,0.876414
8,1324.29,0.455502,0.882341
9,1491.17,0.370462,0.883479
10,1659.4,0.353948,0.863526
11,1828.98,0.406781,0.885374
12,2001.24,0.407288,0.913957
22,3827.53,0.444701,0.405098
30,5488.28,2.13673,0.941132
31,5688.8,2.48393,0.943597
38,7298.41,6.60676,0.918841
