partial,f,sigma,r2
1,989.182,0.84319,0.865178
2,1986.44,1.23315,0.958255
3,3003.88,2.13001,0.962034
4,4041.51,3.52621,0.962628
5,5112.79,5.7187,0.938425
6,6212.33,9.97151,0.988039
