partial,f,sigma,r2
1,440.085,0.422716,0.796914
2,881.516,0.519504,0.875532
3,1324.29,0.488271,0.779457
4,1771.11,0.542259,0.916141
5,2220.61,0.72835,0.94656
6,2683.58,0.85072,0.914965
7,3155.96,0.528744,0.393111
