partial,f,sigma,r2
1,523.526,0.605013,0.649096
3,1577.31,0.486791,0.648188
4,2110.25,0.771321,0.855051
5,2649.93,0.979315,0.962587
6,3199.03,1.5022,0.976103
7,3757.54,2.27359,0.947748
8,4329.52,3.06988,0.951396
