partial,f,sigma,r2
1,329.727,0.465933,0.902544
2,659.454,0.354467,0.670665
3,990.527,0.306821,0.537276
4,1322.95,0.396545,0.715909
5,1658.06,0.464125,0.843632
6,1994.51,0.638721,0.92494
7,2335.01,0.662804,0.937846
8,2678.19,0.935572,0.95786
9,3025.42,1.02567,0.946159
10,3380.71,1.43014,0.883638
