partial,f,sigma,r2
1,934.003,0.890601,0.904524
2,1874.73,1.57009,0.990534
3,2830.27,2.72268,0.981247
4,3810.03,3.62179,0.933759
5,4808.63,5.62161,0.974908
6,5861.07,7.13037,0.961361
7,6933.69,10.6522,0.96205
8,8049.38,15.5128,0.987239
9,9222.94,4.53877,0.61759
