partial,f,sigma,r2
1,465.656,0.362795,0.837542
2,934.003,0.336565,0.556542
3,1403.7,0.436034,0.709287
4,1877.43,0.475402,0.835872
5,2355.19,0.850333,0.962247
6,2843.73,1.17518,0.950184
7,3353.8,0.499853,0.376452
