partial,f,sigma,r2
1,586.78,0.531225,0.783166
2,1177.6,0.678576,0.863547
3,1771.11,0.890063,0.962188
4,2372.69,1.2514,0.959344
5,2983.69,1.66546,0.996852
6,3604.12,2.41302,0.983629
7,4239.35,3.37996,0.961845
8,4888.04,4.55961,0.954958
9,5552.88,8.05481,0.982969
