partial,f,sigma,r2
1,232.828,0.257116,0.562279
2,465.656,0.299084,0.896109
3,699.829,0.348154,0.850708
4,934.003,0.352777,0.850763
5,1169.52,0.695779,0.795529
6,1405.04,0.426066,0.898435
7,1643.25,0.520351,0.918202
8,1888.19,0.926758,0.992314
20,5196.23,2.85234,0.923663
27,7546.04,2.35724,0.658161
