partial,f,sigma,r2
1,219.37,0.247039,0.594611
2,440.085,0.330138,0.717988
3,660.8,0.29386,0.686651
4,881.516,0.336646,0.846881
5,1103.58,0.307791,0.749887
6,1325.64,0.353028,0.86818
7,1550.39,0.479782,0.94769
16,3776.39,0.95574,0.440279
20,4908.22,1.97603,0.895637
27,7122.11,7.23767,0.886631
