partial,f,sigma,r2
1,310.886,0.472788,0.749725
2,621.771,0.252505,0.65073
3,934.003,0.435116,0.812008
4,1247.58,0.311402,0.557575
5,1563.85,0.436496,0.890315
6,1881.46,0.55543,0.866071
7,2200.42,0.556715,0.922554
8,2524.77,0.773264,0.922758
9,2854.5,0.946969,0.925433
