partial,f,sigma,r2
1,293.39,0.406051,0.901315
4,1177.6,0.556838,0.827206
5,1475.02,0.571509,0.906084
6,1773.8,0.582029,0.927249
7,2075.26,0.601134,0.889021
8,2380.76,0.725896,0.961637
27,9498.83,10.8032,0.917622
