partial,f,sigma,r2
1,391.635,0.525335,0.799879
2,784.616,0.377054,0.709966
3,1178.94,0.486302,0.832751
4,1575.96,0.472765,0.86719
5,1974.33,0.592891,0.903679
6,2380.76,0.665759,0.933182
7,2788.55,0.810266,0.942225
8,3201.72,1.1988,0.954361
9,3624.31,1.58451,0.951356
10,4050.93,2.10438,0.949433
11,4480.25,2.83669,0.955872
