partial,f,sigma,r2
1,370.102,0.497685,0.807106
2,740.204,0.516509,0.841128
3,1111.65,0.384618,0.689188
4,1487.14,0.440968,0.853679
5,1862.62,0.532896,0.943418
6,2242.14,0.551057,0.951571
7,2627.05,0.732232,0.960619
8,3015.99,1.08217,0.971567
9,3410.32,1.41917,0.957424
10,3811.38,2.07576,0.916868
11,4217.82,1.77397,0.944208
12,4630.98,2.65325,0.951042
13,5054.92,4.13387,0.9447
14,5481.55,4.22269,0.920575
15,5925.67,4.74172,0.88058
