partial,f,sigma,r2
1,698.483,0.530656,0.580378
2,1401,0.722083,0.840855
3,2108.91,0.935148,0.929809
4,2830.27,1.82014,0.970359
5,3558.36,2.99373,0.923944
6,4293.18,3.39409,0.987184
8,5799.16,6.55192,0.864874
