partial,f,sigma,r2
1,277.24,0.420373,0.874334
2,554.48,0.339452,0.606138
3,833.066,0.362004,0.830956
4,1111.65,0.52831,0.812197
5,1391.58,0.303685,0.620099
6,1674.21,0.549107,0.889356
7,1958.18,0.588071,0.922146
8,2246.18,0.544902,0.798414
24,7723.69,4.99026,0.806688
