partial,f,sigma,r2,fittedFrameCount
1,61.908,0.155911,0.803733,1693
2,123.816,0.219373,0.960668,1696
3,184.378,0.158092,0.777066,1700
4,246.286,0.247747,0.901077,1693
5,308.194,0.149184,0.610978,1702
6,370.102,0.176496,0.73252,1698
7,432.01,0.163914,0.695888,1695
8,493.918,0.168892,0.869204,1700
9,555.826,0.158263,0.614148,1698
10,617.734,0.18172,0.836039,1702
11,679.642,0.183071,0.747847,1699
12,742.896,0.176139,0.843842,1695
13,804.803,0.163397,0.64018,1693
14,866.711,0.168647,0.677569,1696
15,929.965,0.138569,0.610424,1698
16,993.219,0.208338,0.82,1702
17,1056.47,0.200919,0.774709,1698
19,1182.98,0.162435,0.669113,1698
20,1247.58,0.186238,0.817505,1693
21,1312.18,0.232828,0.71144,1461
27,1734.77,0.84397,0.734358,470
34,2228.69,0.391473,0.925799,1131
35,2297.32,0.55278,0.825368,743
36,2364.61,0.463782,0.956519,1099
37,2433.25,0.474751,0.933877,864
38,2503.23,0.531779,0.938623,834
39,2570.53,0.621151,0.955324,837
45,2853.15,0.614769,0.966565,800
49,2924.48,0.672989,0.865041,644
50,3068.48,1.11462,0.898607,844
52,3511.26,1.42385,0.908731,764
58,4227.24,2.08182,0.856752,466
67,5071.07,2.08835,0.847174,510
77,5390.03,0.474308,0.54472,1201
