partial,f,sigma,r2,fittedFrameCount
1,261.09,0.391569,0.930398,837
2,523.526,0.335307,0.840058,841
3,785.962,0.274807,0.728789,843
4,1048.4,0.447924,0.942982,834
5,1312.18,0.289385,0.662506,841
6,1578.65,0.599357,0.980835,823
7,1845.13,0.407168,0.862534,827
8,2116.98,0.479517,0.88556,834
12,3215.18,0.727407,0.951609,858
14,3499.15,0.692163,0.931515,774
15,4073.81,0.967276,0.706857,488
16,4967.44,2.39023,0.871089,395
21,5275.63,2.73891,0.902654,386
22,5585.17,3.75192,0.909903,299
23,5901.44,4.84327,0.893935,208
