partial,f,sigma,r2,fittedFrameCount
1,154.77,0.200915,0.880005,1270
2,310.886,0.252158,0.823229,1270
3,467.001,0.243778,0.881401,1261
4,621.771,0.277275,0.91336,1270
5,777.887,0.217051,0.834888,1268
6,935.349,0.226703,0.822789,1266
7,1091.46,0.233146,0.79757,1264
8,1248.93,0.230246,0.904908,1266
10,1565.19,0.21201,0.651656,1270
11,1725.35,0.216094,0.768153,1268
12,1888.19,0.293883,0.824777,1247
19,3028.11,0.291582,0.793839,1287
22,3196.33,0.327292,0.811582,1285
23,3365.91,0.541858,0.798115,864
24,3535.48,0.612869,0.898899,909
25,3881.36,0.330377,0.643676,943
28,4955.33,0.714157,0.775836,608
34,5139.71,0.967255,0.719334,438
35,5326.78,1.12538,0.641794,432
36,6488.22,2.54665,0.663232,253
