partial,f,sigma,r2,fittedFrameCount
1,39.0289,0.159291,0.910453,1702
2,78.0579,0.137358,0.86872,1705
3,115.741,0.138712,0.911722,1705
4,154.77,0.110336,0.751449,1706
5,193.799,0.13143,0.882081,1706
6,232.828,0.11016,0.835144,1708
7,271.857,0.136048,0.893592,1706
8,310.886,0.0982288,0.650268,1708
9,349.915,0.113134,0.777375,1706
10,388.943,0.140248,0.915568,1705
11,427.972,0.168641,0.944179,1703
12,467.001,0.192409,0.954475,1701
13,506.03,0.185932,0.952968,1701
14,545.059,0.201628,0.971883,1697
15,585.434,0.210139,0.974845,1699
16,624.463,0.179442,0.901863,1698
17,664.838,0.178964,0.879204,1697
18,705.212,0.191298,0.945671,1700
19,744.241,0.201215,0.957129,1697
20,784.616,0.216343,0.970656,1696
21,824.991,0.215195,0.965681,1698
22,866.711,0.259647,0.981103,1688
23,907.086,0.284613,0.993885,1688
24,947.461,0.284836,0.991617,1693
25,990.527,0.308466,0.989256,1696
26,1032.25,0.348277,0.987821,1518
27,1099.54,2.55831,0.974666,236
35,1454.84,0.5427,0.988509,1017
36,1500.6,0.545884,0.99288,1039
37,1545.01,0.600356,0.98675,969
38,1588.07,0.582196,0.991359,998
39,1633.83,0.724239,0.999746,806
40,1678.24,0.657239,0.985109,838
41,1724,0.71423,0.979391,767
42,1769.76,0.647833,0.940955,730
43,1816.86,0.825774,0.973405,654
44,1862.62,0.842688,0.984388,732
45,1909.73,0.773247,0.9828,686
46,1958.18,0.926438,0.989165,630
53,2345.77,1.22712,0.999775,477
54,2396.91,1.27938,0.99911,440
59,2655.31,1.40302,0.985667,388
65,2754.9,1.18914,0.999404,481
69,3302.66,0.895068,0.829343,935
79,3376.68,0.605424,0.805682,1175
80,3493.76,0.370289,0.789365,1644
82,3614.89,0.285308,0.511133,1722
88,4953.98,0.359479,0.753371,1472
