partial,f,sigma,r2,fittedFrameCount
1,82.0953,0.196142,0.951793,1695
2,164.191,0.276384,0.979129,1677
3,246.286,0.427521,0.990809,1159
4,329.727,0.198302,0.83993,1697
5,411.823,0.147904,0.811594,1699
6,493.918,0.22991,0.866777,1694
7,577.359,0.204796,0.781228,1683
8,659.454,0.185047,0.834177,1702
9,742.896,0.160799,0.642491,1699
11,908.432,0.216006,0.88223,1694
12,991.873,0.130388,0.643592,1695
14,1158.76,0.227511,0.89819,1685
15,1243.54,0.195621,0.811156,1683
16,1326.98,0.650889,0.921093,735
17,1411.77,0.203605,0.884982,1698
18,1496.56,0.179489,0.77406,1698
19,1581.34,0.219232,0.762963,1692
20,1668.82,0.522555,0.965256,945
35,2627.05,0.470831,0.88142,907
36,2717.22,0.458715,0.88301,922
37,3419.74,1.65681,0.921519,599
45,3929.81,1.45923,0.880976,722
51,4126.3,0.988228,0.818344,958
53,4562.35,0.712637,0.697981,1043
