partial,f,sigma,r2,fittedFrameCount
1,57.8705,0.274038,0.96292,1572
2,115.741,0.184313,0.853993,1694
3,174.957,0.177578,0.896832,1699
4,232.828,0.184546,0.833365,1705
5,290.698,0.184356,0.805413,1700
6,348.569,0.138941,0.679453,1702
8,465.656,0.160252,0.693909,1698
9,523.526,0.143528,0.795294,1703
11,640.613,0.209968,0.831061,1695
12,699.829,0.146331,0.810767,1698
13,757.7,0.226047,0.932878,1697
14,816.916,0.121489,0.651381,1701
16,935.349,0.167541,0.766784,1699
17,994.565,0.176248,0.723229,1698
18,1053.78,0.177767,0.69951,1698
19,1114.34,0.16693,0.692521,1700
20,1176.25,0.251131,0.771888,1456
26,1575.96,0.91506,0.907816,563
28,1693.05,0.610001,0.804009,789
29,1752.26,0.837605,0.930088,539
30,1837.05,0.352276,0.808269,1126
31,1898.96,0.34125,0.909873,1178
32,1960.87,0.360059,0.930169,1239
33,2022.78,0.351364,0.883858,1341
34,2084.68,0.403771,0.897242,1046
35,2149.28,0.422887,0.918591,1155
37,2298.67,2.86381,0.88969,167
41,2593.41,0.561087,0.932066,762
42,2656.66,0.46864,0.945798,983
43,2722.6,0.599909,0.951817,891
44,2787.2,0.563307,0.947767,921
51,3068.48,1.06101,0.938873,972
55,3116.93,1.00597,0.926301,1066
56,3184.22,1.09908,0.938364,920
57,3250.17,0.869873,0.900034,1224
58,3832.91,1.1926,0.882286,836
65,3875.98,0.77059,0.788421,1156
66,3944.61,0.698631,0.770739,1223
67,4598.68,0.897983,0.723637,886
75,4980.9,0.856817,0.688382,899
80,5371.19,0.485845,0.607642,1129
84,6138.31,0.521466,0.555691,1120
