partial,f,sigma,r2,fittedFrameCount
1,52.4872,0.471121,0.955434,922
2,103.629,0.246805,0.730267,1697
3,154.77,0.20906,0.872466,1702
4,207.257,0.148104,0.836335,1701
5,258.398,0.212435,0.897974,1701
6,310.886,0.16414,0.8714,1703
7,363.373,0.157727,0.700669,1703
9,467.001,0.18161,0.746702,1701
10,519.489,0.170889,0.738103,1702
11,570.63,0.159656,0.635892,1701
12,623.117,0.162207,0.74501,1702
14,728.091,0.196352,0.781084,1685
15,780.579,0.179624,0.742906,1701
16,833.066,0.173798,0.707266,1700
17,886.899,0.163074,0.794267,1700
18,939.386,0.168299,0.620861,1693
19,993.219,0.254963,0.908428,1689
20,1047.05,0.329289,0.900311,1572
21,1102.23,0.269662,0.942952,1674
22,1157.41,0.239539,0.885469,1692
26,1403.7,0.754674,0.903911,571
32,1754.96,0.463484,0.907661,1072
33,1811.48,0.459711,0.927301,1019
34,1868.01,0.552425,0.942084,911
35,1924.53,0.534304,0.893623,908
36,1981.05,0.505349,0.954272,988
37,2037.58,0.569689,0.981972,1044
38,2098.14,0.66352,0.996211,860
39,2161.4,1.17633,0.659109,174
43,2444.02,0.733225,0.970184,765
44,2505.93,0.767653,0.976617,717
45,2566.49,0.829386,0.972004,637
46,2625.71,0.929786,0.956673,549
53,2932.55,1.23624,0.981939,406
58,3602.77,1.15727,0.888247,844
68,4322.79,0.681261,0.720355,994
78,5373.88,0.701979,0.674755,925
