partial,f,sigma,r2,fittedFrameCount
1,310.886,0.472788,0.749725,751
2,621.771,0.252505,0.65073,752
3,934.003,0.435116,0.812008,753
5,1563.85,0.436496,0.890315,743
6,1881.46,0.55543,0.866071,743
7,2200.42,0.556715,0.922554,749
8,2524.77,0.773264,0.922758,681
9,2850.46,0.957846,0.969168,507
11,3180.19,1.25534,0.968127,576
12,3854.44,1.81305,0.958962,362
14,4905.53,2.58986,0.947202,259
18,6389.98,4.72868,0.88375,137
22,6780.27,6.44474,0.854371,137
23,7171.9,4.29634,0.804484,237
24,7572.96,2.02694,0.591815,358
