partial,f,sigma,r2,fittedFrameCount
1,28.2623,0.205777,0.886362,1280
2,57.8705,0.245845,0.943707,1272
3,86.1328,0.19956,0.912872,1274
4,115.741,0.18361,0.877308,1275
5,145.349,0.168494,0.860489,1276
8,232.828,0.153485,0.8406,1229
9,261.09,0.145385,0.725599,1276
11,320.306,0.123571,0.652432,1276
13,380.869,0.180514,0.881998,1274
14,410.477,0.159122,0.658797,1275
15,440.085,0.190553,0.892918,1274
16,471.039,0.17948,0.697841,1268
17,501.993,0.16333,0.774559,1272
18,532.947,0.217916,0.938107,1274
19,563.901,0.195414,0.864488,1275
20,594.855,0.281399,0.915857,1268
21,625.809,0.23685,0.935413,1271
22,658.109,0.241072,0.946864,1272
23,690.408,0.245713,0.926661,1277
24,721.362,0.227316,0.918269,1280
25,753.662,0.246969,0.93369,1276
26,787.308,0.26311,0.917747,1270
27,820.953,0.290709,0.960206,1268
28,853.253,0.297321,0.961952,1268
29,886.899,0.360283,0.993139,1266
30,921.89,0.323353,0.973515,1266
31,955.536,0.358262,0.977309,1209
32,990.527,0.451539,0.968432,1161
34,1033.59,0.919096,0.994916,542
36,1126.46,0.790447,0.984117,750
37,1157.41,0.988155,0.999985,595
38,1188.36,1.02617,0.999984,573
40,1244.89,0.701112,0.959455,782
41,1282.57,0.655311,0.98323,809
42,1320.25,0.712167,0.955772,759
43,1359.28,0.804781,0.958386,683
44,1398.31,0.789111,0.998822,692
45,1437.34,0.84946,0.988864,644
46,1477.72,1.05428,0.961972,564
47,1518.09,0.946433,0.967466,583
48,1559.81,0.949627,0.980929,572
49,1600.19,1.68916,0.9922,328
50,1640.56,1.29032,0.998331,445
51,1674.21,1.25884,0.999946,458
52,1707.85,1.26465,0.999985,460
53,1741.5,1.30429,0.999967,439
55,1816.86,1.42058,0.995754,393
56,1859.93,1.49333,0.963764,398
57,1904.34,1.85047,0.978188,305
58,1950.1,1.63083,0.928783,324
59,1995.86,1.58431,0.968413,365
60,2042.96,1.80817,0.976526,291
61,2088.72,2.38061,0.991807,235
62,2135.82,1.85172,0.975708,279
68,2382.11,2.17715,0.969095,232
69,2433.25,2.21347,0.989024,235
70,2485.74,1.81877,0.992497,282
71,2535.53,2.28869,0.96836,206
72,2588.02,2.70961,0.995541,220
73,2643.2,2.71134,0.994076,219
74,2693,2.61811,0.998048,223
75,2718.57,1.89728,0.987661,256
76,2793.93,2.86126,0.95305,192
78,2876.03,1.95421,0.982916,244
80,2971.58,3.34946,0.970368,154
86,3030.8,3.17162,0.965197,252
91,3084.63,3.2596,0.984104,239
92,3146.54,3.24107,0.971515,254
94,3262.28,4.47366,0.951974,172
96,3324.19,5.54729,0.963061,181
