partial,f,sigma,r2,fittedFrameCount
1,82.0953,0.314699,0.950925,1267
2,164.191,0.219217,0.85439,1260
3,247.632,0.289855,0.900723,1267
4,329.727,0.217961,0.904196,1272
5,411.823,0.173348,0.814858,1233
6,493.918,0.256582,0.72036,1268
7,577.359,0.204803,0.809341,1272
8,659.454,0.226073,0.80974,1273
9,742.896,0.256389,0.860236,1268
10,824.991,0.218878,0.768525,1270
11,908.432,0.275879,0.82842,1263
12,991.873,0.252057,0.909491,1268
13,1075.31,0.240914,0.847118,1265
14,1158.76,0.431693,0.938565,1011
15,1243.54,0.306739,0.80164,1246
16,1326.98,0.599021,0.903921,671
17,1411.77,0.283183,0.892772,1161
18,1496.56,0.296083,0.878341,1255
19,1581.34,0.328721,0.882105,1262
35,2628.4,0.530022,0.967091,979
36,2715.88,0.502046,0.906366,951
37,2897.56,0.587633,0.980871,881
39,3266.32,0.651121,0.966662,974
43,3929.81,0.971657,0.959769,618
51,4128.99,1.11615,0.93637,513
53,4223.2,1.48306,0.871088,498
54,4730.58,1.48293,0.945273,420
59,4830.17,2.01396,0.891259,412
60,5699.57,1.75769,0.907933,333
68,6948.5,4.43991,0.889514,257
