partial,f,sigma,r2,fittedFrameCount
1,87.4786,0.22749,0.910278,1269
2,174.957,0.215418,0.749058,1268
3,261.09,0.169389,0.793279,1274
5,436.047,0.187242,0.636705,1266
7,611.005,0.192361,0.716288,1271
9,787.308,0.211113,0.784003,1272
11,963.611,0.260369,0.793201,1148
12,1051.09,0.286086,0.796516,1266
13,1139.91,0.257381,0.784993,1257
14,1228.74,0.262505,0.817543,1269
15,1317.56,0.313206,0.850266,1174
16,1407.73,0.406887,0.92142,1106
17,1496.56,0.324165,0.848997,1213
18,1586.73,0.332164,0.897628,1234
19,1676.9,0.383158,0.889207,1169
20,1768.41,0.581618,0.912246,716
33,2600.13,0.670973,0.921336,757
34,2812.77,0.688163,0.909455,666
36,3472.23,0.914445,0.935855,655
44,3571.82,0.99542,0.928155,580
45,4219.16,2.12518,0.788156,404
51,4290.49,1.65916,0.883736,423
52,4394.12,2.15198,0.925172,421
53,5044.15,2.96329,0.903537,351
59,6188.1,1.37031,0.676364,587
