partial,f,sigma,r2,fittedFrameCount
1,30.954,0.23127,0.967571,1273
2,61.908,0.226208,0.929381,1265
3,91.5161,0.188707,0.880454,1275
4,122.47,0.155975,0.72286,1276
5,153.424,0.142731,0.754111,1277
6,184.378,0.140321,0.644922,1259
11,339.148,0.121947,0.646516,1258
13,402.402,0.140781,0.621652,1276
14,433.356,0.139857,0.684191,1274
15,469.693,0.179088,0.786984,1277
16,497.955,0.153767,0.804469,1278
17,528.909,0.190021,0.865481,1274
18,561.209,0.174204,0.818952,1277
19,593.509,0.20534,0.856846,1271
20,625.809,0.189878,0.866849,1275
21,659.454,0.195244,0.843237,1272
22,693.1,0.208455,0.827101,1272
23,725.4,0.219608,0.849103,1151
24,759.045,0.211303,0.918085,1163
25,792.691,0.230333,0.937943,1165
26,826.337,0.24435,0.941067,1273
27,861.328,0.259543,0.911246,1264
28,894.974,0.267259,0.93213,1272
29,929.965,0.31077,0.945503,1265
30,964.957,0.375032,0.995146,1267
31,999.948,0.402045,0.944572,1235
32,1034.94,0.344537,0.991095,1276
33,1071.28,0.371237,0.92307,1279
34,1108.96,0.411836,0.98793,1273
35,1143.95,0.462145,0.990058,1199
36,1181.63,0.52901,0.966365,1049
37,1217.97,0.501004,0.976644,1093
38,1255.65,0.586429,0.987402,955
39,1293.34,0.537372,0.974703,993
40,1331.02,0.598428,0.980899,899
41,1370.05,0.639858,0.989326,883
42,1410.42,0.621164,0.988384,896
43,1449.45,0.661446,0.98664,826
44,1488.48,0.658921,0.972957,828
45,1528.86,0.749541,0.936575,752
46,1569.23,0.790418,0.983644,688
47,1608.26,0.818933,0.998564,728
48,1651.33,0.793217,0.985448,670
49,1693.05,0.831632,0.999137,695
50,1734.77,0.930417,0.988478,610
51,1776.49,0.996655,0.978211,562
52,1820.9,1.11123,0.964881,486
53,1863.97,1.08121,0.920196,475
54,1907.03,1.20364,0.974049,449
55,1950.1,1.2531,0.999091,475
64,2345.77,3.87307,0.999404,142
71,2674.15,1.9471,0.992591,289
72,2726.64,1.83498,0.993754,291
73,2776.44,1.97241,0.985611,281
74,2831.62,2.11792,0.991759,233
75,2884.1,2.66709,0.998711,207
76,2936.59,2.39555,0.953557,200
83,3283.81,2.88923,0.984242,314
93,3571.82,4.98644,0.921546,198
