partial,f,sigma,r2,fittedFrameCount
1,45.7581,0.245569,0.851785,1270
2,91.5161,0.214931,0.914021,1273
3,138.62,0.216331,0.91982,1273
4,184.378,0.258073,0.91978,1272
5,230.136,0.227193,0.894391,1272
6,277.24,0.339009,0.952169,1225
9,415.86,0.200656,0.871741,1272
10,461.618,0.209696,0.673063,1271
11,508.722,0.181919,0.804118,1274
12,555.826,0.267856,0.792322,1269
13,601.584,0.250106,0.77828,1270
14,648.688,0.235614,0.733052,1267
16,742.896,0.178047,0.612717,1274
18,837.103,0.261052,0.808402,1268
19,885.553,0.260398,0.780876,1271
20,932.657,0.236849,0.756168,1268
21,981.107,0.378426,0.893848,1266
22,1029.56,0.194517,0.717021,1272
23,1079.35,0.303348,0.844182,1269
25,1204.51,0.777354,0.838944,611
26,1250.27,0.677956,0.879592,697
27,1297.38,0.687663,0.901308,709
33,1619.03,0.564402,0.92846,874
34,1670.17,0.526135,0.913532,867
35,1722.66,0.507511,0.940713,882
36,1773.8,0.546179,0.914622,914
37,1824.94,0.492008,0.977298,1078
38,1877.43,0.533519,0.954396,976
39,1929.91,0.527556,0.94489,944
41,2056.42,0.71727,0.955643,728
48,2469.59,0.736783,0.954162,625
50,2581.29,0.906874,0.974018,603
51,2639.16,0.970226,0.952841,595
52,2697.03,0.939023,0.961051,584
60,2753.56,1.08134,0.99471,525
61,3165.38,1.49105,0.906464,503
67,3228.63,1.222,0.917826,508
68,3287.85,1.29611,0.92956,539
69,3793.88,2.45526,0.900184,372
71,4602.72,3.23439,0.937741,205
89,5917.59,3.04416,0.854723,376
