partial,f,sigma,r2,fittedFrameCount
1,34.9915,0.159381,0.775692,1279
2,68.6371,0.18384,0.877238,1272
3,103.629,0.162935,0.839742,1275
4,137.274,0.149265,0.806084,1275
5,172.266,0.160778,0.831051,1276
7,240.903,0.152913,0.689655,1278
8,275.894,0.158617,0.791023,1242
9,310.886,0.137421,0.74388,1277
11,380.869,0.150139,0.679491,1275
13,450.851,0.179655,0.865623,1275
15,520.834,0.212578,0.923986,1274
16,557.172,0.129129,0.642153,1277
17,592.163,0.185633,0.851339,1272
18,627.155,0.23213,0.873037,1259
19,663.492,0.215208,0.863155,1272
20,699.829,0.226614,0.793425,1272
21,734.821,0.172423,0.827085,1274
22,772.504,0.20384,0.889934,1272
23,808.841,0.216176,0.931728,1274
24,845.178,0.247715,0.921026,1276
25,881.516,0.237804,0.920778,1274
26,919.199,0.310576,0.977988,1273
27,956.882,0.318523,0.958939,1269
28,998.602,0.455207,0.947798,905
29,1033.59,0.320207,0.966536,1197
35,1297.38,0.466216,0.993329,1189
36,1337.75,0.455921,0.988708,1207
37,1379.47,0.482998,0.999128,1190
38,1421.19,0.502831,0.991504,1107
39,1461.57,0.512428,0.991923,1077
40,1497.9,0.681201,0.77919,550
41,1543.66,0.565783,0.97912,1005
42,1584.04,0.676816,0.927171,795
43,1625.76,0.615392,0.975948,856
44,1668.82,0.617584,0.998634,936
45,1710.54,0.688992,0.976098,769
46,1753.61,0.701452,0.984679,771
47,1796.68,0.742082,0.99672,765
48,1838.4,0.819231,0.992466,684
49,1882.81,0.808959,0.995209,704
50,1927.22,0.877971,0.999785,668
51,1971.63,0.902289,0.9967,697
59,2387.49,1.02985,0.97661,542
60,2434.6,1.16305,0.999819,492
61,2483.05,1.10889,0.984141,468
63,2581.29,1.44326,0.99746,385
71,3044.26,1.91251,0.958892,355
81,3262.28,2.33438,0.936912,270
85,3496.45,4.17836,0.978192,205
89,3544.9,3.79226,0.933335,289
90,4495.06,3.04798,0.877705,228
