partial,f,sigma,r2,fittedFrameCount
3,219.37,0.191909,0.642897,1272
7,514.105,0.184325,0.62784,1271
8,588.126,0.217015,0.743831,1273
9,660.8,0.205146,0.703899,1263
10,734.821,0.224088,0.763756,1269
11,808.841,0.199489,0.633919,1234
12,882.861,0.22838,0.75308,1268
13,956.882,0.244006,0.825681,1269
14,1032.25,0.246697,0.697861,1271
15,1106.27,0.224297,0.719169,1270
16,1181.63,0.357119,0.904079,1262
17,1255.65,0.294156,0.858466,1238
18,1331.02,0.437991,0.876888,1097
19,1407.73,0.36409,0.959468,1260
35,2733.37,0.525271,0.954373,936
36,2814.12,0.590035,0.962268,884
37,2897.56,0.535196,0.936593,1018
38,2978.31,0.595818,0.974341,973
45,4002.48,1.11891,0.927931,505
56,4181.48,1.04843,0.923012,517
58,4274.34,1.38474,0.879394,543
60,4916.3,2.23936,0.916606,507
66,5106.06,1.45835,0.817569,658
