partial,f,sigma,r2,fittedFrameCount
1,45.7581,0.251724,0.956324,1270
2,91.5161,0.239238,0.916167,1273
3,138.62,0.212764,0.878351,1273
4,184.378,0.273227,0.844402,1272
5,230.136,0.17004,0.700367,1272
6,277.24,0.314343,0.948948,1222
9,415.86,0.195169,0.84185,1273
10,462.964,0.216971,0.785006,1270
11,508.722,0.159402,0.676135,1274
12,555.826,0.234371,0.808027,1270
13,601.584,0.22692,0.705445,1268
14,648.688,0.320171,0.847992,1262
16,742.896,0.189434,0.619411,1270
17,789.999,0.21679,0.754662,1159
18,837.103,0.255689,0.843788,1267
19,885.553,0.223669,0.711727,1270
20,932.657,0.330007,0.87267,1264
21,981.107,0.392563,0.915263,1262
22,1029.56,0.209658,0.684754,1271
23,1079.35,0.324615,0.859167,1263
25,1204.51,1.57465,0.893209,365
26,1251.62,0.94693,0.853314,536
27,1297.38,0.821948,0.912058,622
28,1344.48,0.681679,0.938405,697
29,1391.58,0.887108,0.954826,513
33,1619.03,0.641195,0.94303,781
34,1671.51,0.62208,0.949965,859
35,1722.66,0.52696,0.941102,862
36,1773.8,0.599246,0.951277,971
37,1824.94,0.547654,0.984703,976
38,1877.43,0.54996,0.928345,886
39,1929.91,0.581488,0.922886,778
40,1982.4,0.652628,0.962239,786
41,2056.42,0.80426,0.953723,666
42,2104.87,0.847696,0.963921,633
47,2414.41,0.913584,0.957749,562
48,2470.94,0.844256,0.991257,681
49,2526.11,0.921466,0.959987,547
50,2582.64,0.964073,0.95489,514
51,2639.16,0.917678,0.972077,605
52,2697.03,1.01981,0.962885,557
60,2753.56,1.0274,0.991359,553
61,3166.73,1.27466,0.977929,551
67,3229.98,1.23145,0.986683,590
68,3289.2,1.21838,0.987731,599
69,3793.88,1.7842,0.963873,390
71,4604.07,3.20501,0.985708,237
89,5920.29,2.7407,0.95945,248
