time,force
2.26757369614512e-05,0.235328296284533
4.53514739229025e-05,1.20389121443151
6.80272108843537e-05,2.90430797460148
9.0702947845805e-05,4.91239085197264
0.000113378684807256,6.66072398354779
0.000136054421768707,7.8282125495549
0.000158730158730159,8.44377059204568
0.00018140589569161,8.70093131469374
0.000204081632653061,8.77594887610151
0.000226757369614512,8.77291142871484
0.000249433106575964,8.74029691917546
0.000272108843537415,8.69741767831245
0.000294784580498866,8.65112759368835
0.000317460317460317,8.60364181281727
0.000340136054421769,8.5556291931018
0.00036281179138322,8.50729277930237
0.000385487528344671,8.45870765073112
0.000408163265306122,8.4099185171838
0.000430839002267574,8.36096231860794
0.000453514739229025,8.31187155984042
0.000476190476190476,8.26267625867702
0.000498866213151927,8.21340379276896
0.000521541950113379,8.16407956043117
0.00054421768707483,8.11472678868263
0.000566893424036281,8.06536613288418
0.000589569160997732,8.01601771214547
0.000612244897959184,7.96669822689314
0.000634920634920635,7.91742487078803
0.000657596371882086,7.86821223990641
0.000680272108843537,7.81907471870276
0.000702947845804989,7.77002451784624
0.00072562358276644,7.72107384372266
0.000748299319727891,7.67223336271137
0.000770975056689342,7.62351310515191
0.000793650793650794,7.57492339235723
0.000816326530612245,7.5264717017427
0.000839002267573696,7.47816711402831
0.000861678004535147,7.43001652065575
0.000884353741496599,7.38202673626465
0.00090702947845805,7.33420420026462
0.000929705215419501,7.28655538863823
0.000952380952380952,7.23908552608861
0.000975056689342404,7.1917997429791
0.000997732426303855,7.14470285184478
0.00102040816326531,7.09779948643371
0.00104308390022676,7.05109356667243
0.00106575963718821,7.00458881852073
0.00108843537414966,6.95828860733587
0.00111111111111111,6.91219681243749
0.00113378684807256,6.866315950071
0.00115646258503401,6.82064843973459
0.00117913832199546,6.77519715788856
0.00120181405895692,6.72996495630773
0.00122448979591837,6.68495386140597
0.00124716553287982,6.64016533071169
0.00126984126984127,6.59560118982495
0.00129251700680272,6.55126318254158
0.00131519274376417,6.50715288077403
0.00133786848072562,6.4632722811055
0.00136054421768707,6.41962201215623
0.00138321995464853,6.37620265930156
0.00140589569160998,6.33301604655956
0.00142857142857143,6.290062422361
0.00145124716553288,6.24734314686225
0.00147392290249433,6.20485857067054
0.00149659863945578,6.16260902130257
0.00151927437641723,6.12059508524298
0.00154195011337868,6.07881754605767
0.00156462585034014,6.03727632424324
0.00158730158730159,5.99597179777245
0.00160997732426304,5.95490407489931
0.00163265306122449,5.91407329490195
0.00165532879818594,5.87347925579569
0.00167800453514739,5.83312205242535
0.00170068027210884,5.79300202920137
0.00172335600907029,5.75311874706464
0.00174603174603175,5.71347164054152
0.0017687074829932,5.67406064993469
0.00179138321995465,5.63488519081287
0.0018140589569161,5.59594545444289
0.00183673469387755,5.55724104688687
0.001859410430839,5.51877163776873
0.00188208616780045,5.47821082920721
0.0019047619047619,5.43402408249858
0.00192743764172336,5.49613131350716
0.00195011337868481,6.06904735832625
0.00197278911564626,7.71480947914444
0.00199546485260771,10.7217089133838
0.00201814058956916,14.6464214040971
