partial,f,sigma,r2,fittedFrameCount
1,184.378,0.574471,0.918091,966
2,370.102,0.642586,0.971994,744
3,554.48,0.617895,0.967631,829
4,740.204,0.440978,0.941316,1101
5,925.928,0.333293,0.683233,1117
6,1113,0.362774,0.804747,1080
8,1488.48,0.280705,0.809727,1246
9,1676.9,0.347027,0.672016,974
11,2057.77,0.389811,0.743757,823
12,2250.22,1.68109,0.876762,323
14,2639.16,0.563724,0.756069,667
16,3033.49,0.361529,0.824618,1277
19,3845.02,0.614426,0.898658,876
23,4053.63,0.530674,0.912153,996
25,4263.57,0.827499,0.93087,692
26,5127.59,1.11063,0.912643,489
30,5351,1.20051,0.927875,469
31,6268.85,1.72288,0.930715,345
35,6505.72,1.96927,0.889622,294
36,7236.5,2.6908,0.88913,212
40,7996.89,3.2991,0.889521,179
43,8520.42,4.88643,0.852981,155
45,8789.58,3.19188,0.776834,299
46,9334.64,3.01242,0.704711,294
48,10183.9,2.52331,0.636744,297
