partial,f,sigma,r2,fittedFrameCount
1,130.545,0.376935,0.767048,1245
2,261.09,0.60717,0.991855,862
3,391.635,0.813571,0.993122,633
4,523.526,0.423969,0.916816,1239
5,654.071,0.424354,0.947353,1249
6,785.962,0.34378,0.86883,1253
7,917.853,0.337375,0.755471,1248
8,1049.74,0.432654,0.759504,906
9,1181.63,0.455302,0.650594,882
10,1314.87,0.274092,0.619968,1240
11,1448.11,1.01251,0.85149,483
12,1585.38,0.291759,0.626242,1253
21,2894.87,3.41282,0.991378,153
22,3098.09,0.400102,0.904438,1275
26,3240.75,0.372357,0.867227,1279
27,4273,0.614976,0.913591,978
34,5369.84,1.09557,0.956662,586
41,5532.69,1.2057,0.940458,503
42,6029.3,1.48636,0.905204,363
45,6194.83,1.65299,0.907737,348
46,6369.79,1.64337,0.889422,324
47,7986.13,2.832,0.903233,205
55,8174.54,3.24615,0.8752,195
56,8547.34,5.23618,0.929923,206
58,9151.61,6.33626,0.843749,136
60,9552.67,5.61897,0.905204,204
62,10175.8,4.3728,0.795682,237
65,10820.4,3.18881,0.713039,268
67,11708.7,1.85625,0.618746,352
71,11936.1,1.18192,0.541656,452
