partial,f,sigma,r2,fittedFrameCount
1,293.39,0.599487,0.816499,816
2,586.78,0.634529,0.935128,814
3,881.516,0.716944,0.806563,695
4,1177.6,1.31377,0.968133,391
5,1475.02,0.455392,0.754454,803
6,1773.8,0.496391,0.732611,623
7,2075.26,0.501947,0.823782,747
8,2379.42,0.49965,0.62498,594
9,2687.61,0.488196,0.85742,685
10,3310.73,0.708664,0.930219,845
13,3628.34,0.729458,0.910823,744
14,3950,1.0719,0.969359,603
15,4278.38,1.10556,0.945395,552
17,5988.92,2.56753,0.960234,252
22,6719.71,3.78678,0.930358,171
24,7474.71,5.57341,0.908498,126
26,7863.66,6.63348,0.879563,112
27,9496.14,11.0945,0.946867,102
