partial,f,sigma,r2,fittedFrameCount
1,68.6371,0.358291,0.832364,1396
2,138.62,0.426716,0.980055,1199
3,207.257,0.312903,0.918265,1667
4,277.24,0.453869,0.989959,1093
5,345.877,0.29111,0.951524,1679
6,415.86,0.316118,0.972692,1679
7,484.497,0.54929,0.959102,818
8,554.48,0.448437,0.959514,1251
9,624.463,0.271942,0.896486,1672
10,693.1,0.200788,0.792411,1682
11,763.083,0.247415,0.857934,1675
12,833.066,0.232144,0.809818,1689
13,903.049,0.558897,0.961858,824
14,973.032,0.234859,0.781667,1664
15,1044.36,0.241899,0.748807,1680
16,1114.34,0.208894,0.7233,1688
17,1185.67,0.209393,0.819888,1688
18,1255.65,2.12031,0.996107,274
19,1328.33,0.390796,0.664404,827
20,1401,0.215175,0.739495,1586
26,1873.39,2.25602,0.999785,255
27,1947.41,2.01354,0.999949,283
28,2017.39,2.36225,0.99987,238
29,2087.38,2.75965,0.998607,198
34,2499.2,0.550127,0.93994,898
35,2575.91,0.640738,0.901028,664
36,2652.62,0.48696,0.8753,944
37,2727.99,0.553263,0.911317,1016
38,2806.05,0.583965,0.955065,875
43,3199.03,0.638967,0.946484,986
49,3277.08,0.786364,0.954611,839
50,3933.85,0.876868,0.973918,750
58,4017.29,1.03219,0.941623,598
59,4797.87,1.56538,0.948417,402
61,5628.24,2.23644,0.948615,300
77,7500.28,2.77422,0.917584,212
94,7784.25,2.14049,0.73524,401
