partial,f,sigma,r2,fittedFrameCount
1,43.0664,0.302395,0.89902,1272
2,87.4786,0.248854,0.949101,1272
3,130.545,0.197059,0.883743,1274
4,173.611,0.290316,0.899039,1273
5,218.024,0.181084,0.651988,1273
6,261.09,0.278781,0.96994,1271
7,305.502,0.183344,0.643674,1275
9,392.981,0.153544,0.68623,1274
11,480.46,0.254433,0.847371,1277
13,567.938,0.247215,0.84257,1270
14,612.35,0.278991,0.864245,1263
15,656.763,0.314116,0.828846,1265
16,701.175,0.25621,0.825719,1270
17,745.587,0.237715,0.815965,1271
18,791.345,0.177149,0.76449,1274
19,835.757,0.197738,0.761893,1272
20,880.17,0.218386,0.805489,1270
21,925.928,0.350414,0.829207,1141
22,971.686,0.386231,0.817474,1071
23,1018.79,0.323873,0.945282,1259
24,1065.89,0.312257,0.882419,1251
25,1135.88,0.815067,0.914728,568
26,1180.29,1.1169,0.891797,470
27,1224.7,0.846159,0.842988,548
28,1257,0.488644,0.835815,468
29,1313.53,1.02645,0.956063,436
34,1580,0.612903,0.970819,801
35,1628.45,0.580808,0.927937,781
36,1678.24,0.54846,0.951403,989
37,1726.69,0.579892,0.961271,892
38,1776.49,0.515165,0.973621,1081
39,1826.28,0.594501,0.909961,906
40,1881.46,0.602775,0.928299,839
41,1927.22,0.611532,0.964636,866
42,1977.02,0.648725,0.974764,816
49,2395.57,0.934179,0.97852,656
50,2448.06,0.775589,0.967996,653
51,2503.23,0.906783,0.972784,608
52,2558.41,0.90848,0.955333,556
53,2613.59,1.01618,0.912935,508
54,2667.43,1.02843,0.976929,536
61,3135.77,1.39966,0.98036,485
70,3491.07,1.7199,0.885284,427
76,3614.89,1.4401,0.931929,440
78,3675.45,2.17899,0.928273,440
79,4388.74,2.21324,0.941806,307
89,4972.82,3.26207,0.843563,328
