partial,f,sigma,r2,fittedFrameCount
1,174.957,0.257089,0.849187,1012
2,348.569,0.304099,0.781261,1010
4,698.483,0.301191,0.871585,1011
6,1049.74,0.357834,0.918516,999
7,1227.39,0.32097,0.865196,1003
8,1403.7,0.345397,0.8332,999
9,1581.34,0.351719,0.842425,1006
10,1760.34,0.400283,0.919931,996
11,1939.33,0.570057,0.903831,744
12,2121.02,0.533535,0.92138,908
13,2304.05,0.556682,0.933277,978
17,2670.12,0.535112,0.866708,832
18,2855.84,0.723043,0.908848,582
19,3231.33,0.8496,0.921216,709
21,3421.09,1.22477,0.955664,513
22,3613.54,1.00094,0.909646,559
23,4201.67,1.23644,0.803508,432
27,4807.29,2.05322,0.885877,279
30,5013.2,2.68937,0.862197,266
31,5433.1,3.71441,0.943913,295
33,6081.78,4.49734,0.917916,229
36,6525.91,3.46279,0.832016,297
38,6756.04,1.96375,0.66736,431
