partial,f,sigma,r2,fittedFrameCount
2,415.86,0.24489,0.746471,1013
3,623.117,0.278735,0.836716,1011
4,831.72,0.356353,0.82201,1001
5,1040.32,0.3245,0.796245,925
6,1250.27,0.367969,0.80669,996
7,1461.57,0.474562,0.877602,856
8,1674.21,0.500255,0.965019,1012
9,1886.85,0.510663,0.945869,979
10,2100.83,0.55087,0.915096,816
11,2317.51,0.621842,0.939338,828
12,2535.53,0.874066,0.986592,603
13,2756.25,0.91423,0.946369,470
14,2976.97,0.872049,0.931763,511
17,3201.72,1.01566,0.949937,673
18,3427.82,1.3916,0.941238,448
19,4360.47,1.94658,0.904759,317
24,5091.26,2.20847,0.942331,287
27,5338.89,2.99118,0.906485,287
28,5851.65,4.30412,0.911964,237
30,6918.89,3.3231,0.771649,301
