partial,f,sigma,r2,fittedFrameCount
1,28.2623,0.204699,0.879685,1280
2,57.8705,0.222322,0.921225,1273
3,86.1328,0.190821,0.898581,1275
4,115.741,0.188832,0.890154,1275
5,145.349,0.169465,0.851814,1276
8,232.828,0.145617,0.849784,1229
9,261.09,0.140003,0.707809,1275
11,320.306,0.122249,0.645708,1276
13,380.869,0.174958,0.865355,1275
14,410.477,0.15384,0.638442,1276
15,440.085,0.189013,0.87601,1275
16,465.656,0.141406,0.709657,1278
17,501.993,0.159558,0.747087,1273
18,532.947,0.214376,0.93168,1275
19,563.901,0.185975,0.844956,1277
20,594.855,0.272004,0.898561,1272
21,625.809,0.23109,0.92469,1272
22,658.109,0.234263,0.94511,1272
23,689.062,0.236041,0.924367,1278
24,721.362,0.213506,0.885926,1280
25,753.662,0.235712,0.930505,1278
26,787.308,0.252487,0.924364,1272
27,820.953,0.279461,0.954592,1271
28,853.253,0.287613,0.95662,1270
29,886.899,0.34894,0.993294,1270
30,921.89,0.314128,0.970282,1269
31,955.536,0.346089,0.974787,1213
32,990.527,0.437373,0.968654,1199
36,1126.46,0.655933,0.983199,845
37,1157.41,0.956636,0.999773,587
38,1188.36,0.993715,0.999994,591
40,1244.89,0.678761,0.958615,799
41,1282.57,0.633636,0.986749,848
42,1320.25,0.688389,0.955666,785
43,1359.28,0.772985,0.958997,703
44,1398.31,0.762787,0.998886,714
45,1437.34,0.823712,0.989201,671
46,1477.72,1.01463,0.960939,576
47,1518.09,0.906062,0.968375,605
48,1559.81,0.917114,0.981209,592
49,1600.19,1.65262,0.992053,335
50,1640.56,1.2569,0.998511,446
52,1707.85,1.2178,0.999948,467
55,1816.86,1.36657,0.995901,410
56,1859.93,1.41969,0.959488,400
57,1904.34,1.77765,0.978099,310
58,1950.1,1.56859,0.92811,331
59,1995.86,1.53855,0.968436,376
60,2041.62,1.76147,0.97391,294
62,2135.82,1.79407,0.978571,290
68,2382.11,2.09573,0.968435,243
69,2433.25,2.20325,0.9814,223
70,2485.74,2.17659,0.989524,231
71,2535.53,2.23188,0.961104,198
72,2588.02,2.56641,0.992231,228
73,2643.2,2.66093,0.992424,221
74,2693,2.54331,0.996843,223
76,2793.93,3.46501,0.983868,165
86,3030.8,4.43538,0.959106,201
91,3084.63,3.65728,0.955925,202
92,3262.28,5.20189,0.956532,186
96,3324.19,4.7903,0.951708,216
