partial,f,sigma,r2,fittedFrameCount
1,184.378,0.295788,0.957485,1257
2,370.102,0.453626,0.970405,969
4,740.204,0.295379,0.922858,1260
5,925.928,0.198428,0.76036,1263
6,1113,0.261915,0.899417,1255
7,1300.07,0.255667,0.722832,1255
8,1488.48,0.204832,0.885898,1267
9,1676.9,0.257279,0.899591,1260
10,1866.66,0.332009,0.746495,997
11,2057.77,0.27769,0.906473,1259
13,2444.02,0.413027,0.81381,927
14,2639.16,0.298901,0.789321,1095
16,3033.49,0.350503,0.846391,1278
19,3845.02,0.532829,0.803388,817
23,4053.63,0.559615,0.875308,885
25,4263.57,0.990069,0.939805,589
26,4476.21,1.2371,0.906425,479
27,5127.59,1.24604,0.840872,397
30,5349.66,1.43943,0.797436,384
31,5575.75,2.40496,0.833054,363
32,6268.85,1.92825,0.84393,268
35,6505.72,2.90394,0.897396,384
36,7235.16,3.22259,0.864042,326
40,7995.55,2.31871,0.71819,395
