partial,f,sigma,r2
1,440.085,0.395775,0.750283
2,881.516,0.442465,0.83529
3,1324.29,0.443621,0.77115
4,1771.11,0.499226,0.918672
5,2220.61,0.658174,0.951501
7,3155.96,0.325871,0.322384
